date,sales,tokyo_temperature,holiday,,temperature_difference_2009_2018,temperature_difference_2019_2021,,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,AVERAGE2009-2018,AVERAGE2019-2021
2020/11/28,21.75,17.3,1,,0.342857143,-1,,,,,,,,,,,,,,,,,
2020/11/29,21.64,13.7,1,,-3.257142857,-4.6,,,,,,,,,,,,,,,,,
2020/11/30,11.34,14.9,0,,-2.057142857,-3.4,,,,,,,,,,,,,,,,,
2020/12/1,17.17,14.9,0,,2.8,2.433333333,,,,,,,,,,,,,,,,,
2020/12/2,12.57,10.2,0,,-1.9,-2.266666667,,,,,,,,,,,,,,,,,
2020/12/3,12.61,10.6,0,,-1.5,-1.866666667,,,,,,,,,,,,,,,,,
2020/12/4,15.86,13.9,0,,1.8,1.433333333,,,,,,,,,,,,,,,,,
2020/12/5,21.97,7.7,1,,-4.4,-4.766666667,,,,,,,,,,,,,,,,,
2020/12/6,23.44,13.5,1,,1.4,1.033333333,,,,,,,,,,,,,,,,,
2020/12/7,13.67,16.1,0,,4,3.633333333,,,,,,,,,,,,,,,,,
2020/12/8,14.25,17.2,0,,5.1,4.733333333,,,,,,,,,,,,,,,,,
2020/12/9,16.14,12.2,0,,0.1,-0.266666667,,,,,,,,,,,,,,,,,
2020/12/10,17.89,12.2,0,,0.1,-0.266666667,,,,,,,,,,,,,,,,,
2020/12/11,15.58,14.4,0,,2.3,1.933333333,,,,,,,,,,,,,,,,,
2020/12/12,24.59,15,1,,2.9,2.533333333,,,,,,,,,,,,,,,,,
2020/12/13,23.06,15.4,1,,3.3,2.933333333,,,,,,,,,,,,,,,,,
2020/12/14,9.67,13.1,0,,1,0.633333333,,,,,,,,,,,,,,,,,
2020/12/15,16.71,11.3,0,,-0.8,-1.166666667,,,,,,,,,,,,,,,,,
2020/12/16,12.83,9.6,0,,-2.5,-2.866666667,,,,,,,,,,,,,,,,,
2020/12/17,13.39,9.4,0,,-2.7,-3.066666667,,,,,,,,,,,,,,,,,
2020/12/18,14.08,11.6,0,,-0.5,-0.866666667,,,,,,,,,,,,,,,,,
2020/12/19,20.77,9.4,1,,-2.7,-3.066666667,,,,,,,,,,,,,,,,,
2020/12/20,25.68,9.4,1,,-2.7,-3.066666667,,,,,,,,,,,,,,,,,
2020/12/21,14.62,11.2,0,,-0.9,-1.266666667,,,,,,,,,,,,,,,,,
2020/12/22,18.32,11.7,0,,-0.4,-0.766666667,,,,,,,,,,,,,,,,,
2020/12/23,16.5,14.1,0,,2,1.633333333,,,,,,,,,,,,,,,,,
2020/12/24,21.99,12.9,0,,0.8,0.433333333,,,,,,,,,,,,,,,,,
2020/12/25,22.82,14,0,,1.9,1.533333333,,,,,,,,,,,,,,,,,
2020/12/26,17.78,11.8,1,,-0.3,-0.666666667,,,,,,,,,,,,,,,,,
2020/12/27,21.63,12.7,1,,0.6,0.233333333,,,,,,,,,,,,,,,,,
2020/12/28,18.62,13.5,0,,1.4,1.033333333,,,,,,,,,,,,,,,,,
2020/12/29,26.89,13.1,1,,1,0.633333333,,,,,,,,,,,,,,,,,
2020/12/30,38.65,12.3,1,,0.2,-0.166666667,,,,,,,,,,,,,,,,,
2020/12/31,39.36,7.6,1,,-4.5,-4.866666667,,,,,,,,,,,,,,,,,
2021/1/1,19.31,10.5,1,,0.421428571,-0.066666667,,,,,,,,,,,,,,,,,
2021/1/2,25.56,10.8,1,,0.721428571,0.233333333,,,,,,,,,,,,,,,,,
2021/1/3,22.62,8.4,1,,-1.678571429,-2.166666667,,,,,,,,,,,,,,,,,
2021/1/4,21.36,11.4,0,,1.321428571,0.833333333,,,,,,,,,,,,,,,,,
2021/1/5,12.61,10,0,,-0.078571429,-0.566666667,,,,,,,,,,,,,,,,,
2021/1/6,14.15,6.8,0,,-3.278571429,-3.766666667,,,,,,,,,,,,,,,,,
2021/1/7,12.52,12.7,0,,2.621428571,2.133333333,,,,,,,,,,,,,,,,,
2021/1/8,11.2,6.5,0,,-3.578571429,-4.066666667,,,,,,,,,,,,,,,,,
2021/1/9,19.3,8.4,1,,-1.678571429,-2.166666667,,,,,,,,,,,,,,,,,
2021/1/10,20.04,8.1,1,,-1.978571429,-2.466666667,,,,,,,,,,,,,,,,,
2021/1/11,15.47,6.5,1,,-3.578571429,-4.066666667,,,,,,,,,,,,,,,,,
2021/1/12,13.34,5.7,0,,-4.378571429,-4.866666667,,,,,,,,,,,,,,,,,
2021/1/13,10.88,12.5,0,,2.421428571,1.933333333,,,,,,,,,,,,,,,,,
2021/1/14,12.63,14.5,0,,4.421428571,3.933333333,,,,,,,,,,,,,,,,,
2021/1/15,12.6,7.6,0,,-2.478571429,-2.966666667,,,,,,,,,,,,,,,,,
2021/1/16,22.71,18.7,1,,8.621428571,8.133333333,,,,,,,,,,,,,,,,,
2021/1/17,19.64,8,1,,-2.078571429,-2.566666667,,,,,,,,,,,,,,,,,
2021/1/18,12.65,8.6,0,,-1.478571429,-1.966666667,,,,,,,,,,,,,,,,,
2021/1/19,10.89,9.5,0,,-0.578571429,-1.066666667,,,,,,,,,,,,,,,,,
2021/1/20,13.4,9.5,0,,-0.578571429,-1.066666667,,,,,,,,,,,,,,,,,
2021/1/21,17.76,10.7,0,,0.621428571,0.133333333,,,,,,,,,,,,,,,,,
2021/1/22,14.5,16,0,,5.921428571,5.433333333,,,,,,,,,,,,,,,,,
2021/1/23,20.68,10.2,1,,0.121428571,-0.366666667,,,,,,,,,,,,,,,,,
2021/1/24,22.28,6.5,1,,-3.578571429,-4.066666667,,,,,,,,,,,,,,,,,
2021/1/25,15.18,13.2,0,,3.121428571,2.633333333,,,,,,,,,,,,,,,,,
2021/1/26,12.59,11.2,0,,1.121428571,0.633333333,,,,,,,,,,,,,,,,,
2021/1/27,15.25,16.2,0,,6.121428571,5.633333333,,,,,,,,,,,,,,,,,
2021/1/28,14.15,7.9,0,,-2.178571429,-2.666666667,,,,,,,,,,,,,,,,,
2021/1/29,14.62,10.8,0,,0.721428571,0.233333333,,,,,,,,,,,,,,,,,
2021/1/30,19.79,9.3,1,,-0.778571429,-1.266666667,,,,,,,,,,,,,,,,,
2021/1/31,20.15,11.9,1,,1.821428571,1.333333333,,,,,,,,,,,,,,,,,
2021/2/1,13,14,0,,2.857142857,1.033333333,,,,,,,,,,,,,,,,,
2021/2/2,13.47,15.6,0,,4.457142857,2.633333333,,,,,,,,,,,,,,,,,
2021/2/3,14.3,11.8,0,,0.657142857,-1.166666667,,,,,,,,,,,,,,,,,
2021/2/4,10.89,12.6,0,,1.457142857,-0.366666667,,,,,,,,,,,,,,,,,
2021/2/5,14.08,12.4,0,,1.257142857,-0.566666667,,,,,,,,,,,,,,,,,
2021/2/6,25.6,15,1,,3.857142857,2.033333333,,,,,,,,,,,,,,,,,
2021/2/7,20.61,16.3,1,,5.157142857,3.333333333,,,,,,,,,,,,,,,,,
2021/2/8,12.29,11,0,,-0.142857143,-1.966666667,,,,,,,,,,,,,,,,,
2021/2/9,13.89,9.6,0,,-1.542857143,-3.366666667,,,,,,,,,,,,,,,,,
2021/2/10,14.4,12.1,0,,0.957142857,-0.866666667,,,,,,,,,,,,,,,,,
2021/2/11,17.68,14.1,1,,2.957142857,1.133333333,,,,,,,,,,,,,,,,,
2021/2/12,15.25,11.7,0,,0.557142857,-1.266666667,,,,,,,,,,,,,,,,,
2021/2/13,23.72,16.2,1,,5.057142857,3.233333333,,,,,,,,,,,,,,,,,
2021/2/14,16.55,18.2,1,,7.057142857,5.233333333,,,,,,,,,,,,,,,,,
2021/2/15,9.68,14.1,0,,2.957142857,1.133333333,,,,,,,,,,,,,,,,,
2021/2/16,13.94,16.4,0,,5.257142857,3.433333333,,,,,,,,,,,,,,,,,
2021/2/17,11.21,13.1,0,,1.957142857,0.133333333,,,,,,,,,,,,,,,,,
2021/2/18,12.26,10.4,0,,-0.742857143,-2.566666667,,,,,,,,,,,,,,,,,
2021/2/19,15.18,12.3,0,,1.157142857,-0.666666667,,,,,,,,,,,,,,,,,
2021/2/20,20.61,18.1,1,,6.957142857,5.133333333,,,,,,,,,,,,,,,,,
2021/2/21,26.63,20.9,1,,9.757142857,7.933333333,,,,,,,,,,,,,,,,,
2021/2/22,15.84,21.9,0,,10.75714286,8.933333333,,,,,,,,,,,,,,,,,
2021/2/23,20.05,15.5,1,,4.357142857,2.533333333,,,,,,,,,,,,,,,,,
2021/2/24,13.88,11.9,0,,0.757142857,-1.066666667,,,,,,,,,,,,,,,,,
2021/2/25,15.86,11.3,0,,0.157142857,-1.666666667,,,,,,,,,,,,,,,,,
2021/2/26,14.69,11.8,0,,0.657142857,-1.166666667,,,,,,,,,,,,,,,,,
2021/2/27,22.16,9.6,1,,-1.542857143,-3.366666667,,,,,,,,,,,,,,,,,
2021/2/28,20.28,12.9,1,,1.757142857,-0.066666667,,,,,,,,,,,,,,,,,
2021/3/1,16.17,19.1,0,,4.157142857,2.666666667,,,,,,,,,,,,,,,,,
2021/3/2,13.11,19.8,0,,4.857142857,3.366666667,,,,,,,,,,,,,,,,,
2021/3/3,19.79,11.8,0,,-3.142857143,-4.633333333,,,,,,,,,,,,,,,,,
2021/3/4,14.73,15,0,,0.057142857,-1.433333333,,,,,,,,,,,,,,,,,
2021/3/5,17.27,17.4,0,,2.457142857,0.966666667,,,,,,,,,,,,,,,,,
2021/3/6,21.07,21,1,,6.057142857,4.566666667,,,,,,,,,,,,,,,,,
2021/3/7,19.03,10.3,1,,-4.642857143,-6.133333333,,,,,,,,,,,,,,,,,
2021/3/8,15.05,7.7,0,,-7.242857143,-8.733333333,,,,,,,,,,,,,,,,,
2021/3/9,16.24,13.7,0,,-1.242857143,-2.733333333,,,,,,,,,,,,,,,,,
2021/3/10,17.63,19.4,0,,4.457142857,2.966666667,,,,,,,,,,,,,,,,,
2021/3/11,15.56,15.4,0,,0.457142857,-1.033333333,,,,,,,,,,,,,,,,,
2021/3/12,16.82,18,0,,3.057142857,1.566666667,,,,,,,,,,,,,,,,,
2021/3/13,18.94,13.9,1,,-1.042857143,-2.533333333,,,,,,,,,,,,,,,,,
2021/3/14,25.32,18.2,1,,3.257142857,1.766666667,,,,,,,,,,,,,,,,,
2021/3/15,14.28,19.5,0,,4.557142857,3.066666667,,,,,,,,,,,,,,,,,
2021/3/16,18.73,22,0,,7.057142857,5.566666667,,,,,,,,,,,,,,,,,
2021/3/17,18.33,20.1,0,,5.157142857,3.666666667,,,,,,,,,,,,,,,,,
2021/3/18,23.05,17.7,0,,2.757142857,1.266666667,,,,,,,,,,,,,,,,,
2021/3/19,19.72,18.9,0,,3.957142857,2.466666667,,,,,,,,,,,,,,,,,
2021/3/20,27.16,18.6,1,,3.657142857,2.166666667,,,,,,,,,,,,,,,,,
2021/3/21,19.95,19.7,1,,4.757142857,3.266666667,,,,,,,,,,,,,,,,,
2021/3/22,15.55,15.6,0,,0.657142857,-0.833333333,,,,,,,,,,,,,,,,,
2021/3/23,20.51,15.8,0,,0.857142857,-0.633333333,,,,,,,,,,,,,,,,,
2021/3/24,19.23,20.5,0,,5.557142857,4.066666667,,,,,,,,,,,,,,,,,
2021/3/25,18.21,18.4,0,,3.457142857,1.966666667,,,,,,,,,,,,,,,,,
2021/3/26,24.17,21.2,0,,6.257142857,4.766666667,,,,,,,,,,,,,,,,,
2021/3/27,25.4,18.3,1,,3.357142857,1.866666667,,,,,,,,,,,,,,,,,
2021/3/28,25.49,18.6,1,,3.657142857,2.166666667,,,,,,,,,,,,,,,,,
2021/3/29,24,23.4,0,,8.457142857,6.966666667,,,,,,,,,,,,,,,,,
2021/3/30,21.09,23.3,0,,8.357142857,6.866666667,,,,,,,,,,,,,,,,,
2021/3/31,20.16,23.4,0,,8.457142857,6.966666667,,,,,,,,,,,,,,,,,
2021/4/1,23.53,21.7,0,,2.228571429,2.433333333,,,,,,,,,,,,,,,,,
2021/4/2,22.98,19.9,0,,0.428571429,0.633333333,,,,,,,,,,,,,,,,,
2021/4/3,30.96,22.3,1,,2.828571429,3.033333333,,,,,,,,,,,,,,,,,
2021/4/4,26.9,23.3,1,,3.828571429,4.033333333,,,,,,,,,,,,,,,,,
2021/4/5,16.79,17.2,0,,-2.271428571,-2.066666667,,,,,,,,,,,,,,,,,
2021/4/6,19.92,15.7,0,,-3.771428571,-3.566666667,,,,,,,,,,,,,,,,,
2021/4/7,22.07,19.6,0,,0.128571429,0.333333333,,,,,,,,,,,,,,,,,
2021/4/8,23.07,18.1,0,,-1.371428571,-1.166666667,,,,,,,,,,,,,,,,,
2021/4/9,18.13,18.3,0,,-1.171428571,-0.966666667,,,,,,,,,,,,,,,,,
2021/4/10,24.07,16.3,1,,-3.171428571,-2.966666667,,,,,,,,,,,,,,,,,
2021/4/11,31.44,18.6,1,,-0.871428571,-0.666666667,,,,,,,,,,,,,,,,,
2021/4/12,17.72,20.8,0,,1.328571429,1.533333333,,,,,,,,,,,,,,,,,
2021/4/13,17.64,20.1,0,,0.628571429,0.833333333,,,,,,,,,,,,,,,,,
2021/4/14,16.67,19.2,0,,-0.271428571,-0.066666667,,,,,,,,,,,,,,,,,
2021/4/15,19.37,16.5,0,,-2.971428571,-2.766666667,,,,,,,,,,,,,,,,,
2021/4/16,18.54,19.1,0,,-0.371428571,-0.166666667,,,,,,,,,,,,,,,,,
2021/4/17,23.38,18.7,1,,-0.771428571,-0.566666667,,,,,,,,,,,,,,,,,
2021/4/18,29.38,22,1,,2.528571429,2.733333333,,,,,,,,,,,,,,,,,
2021/4/19,19.97,21.9,0,,2.428571429,2.633333333,,,,,,,,,,,,,,,,,
2021/4/20,23.91,24.5,0,,5.028571429,5.233333333,,,,,,,,,,,,,,,,,
2021/4/21,22.96,25.2,0,,5.728571429,5.933333333,,,,,,,,,,,,,,,,,
2021/4/22,23.11,26.2,0,,6.728571429,6.933333333,,,,,,,,,,,,,,,,,
2021/4/23,22.22,20.4,0,,0.928571429,1.133333333,,,,,,,,,,,,,,,,,
2021/4/24,41.07,21.6,1,,2.128571429,2.333333333,,,,,,,,,,,,,,,,,
2021/4/25,37.04,23.2,1,,3.728571429,3.933333333,,,,,,,,,,,,,,,,,
2021/4/26,19.7,19.4,0,,-0.071428571,0.133333333,,,,,,,,,,,,,,,,,
2021/4/27,21.98,20.4,0,,0.928571429,1.133333333,,,,,,,,,,,,,,,,,
2021/4/28,23.23,23.8,0,,4.328571429,4.533333333,,,,,,,,,,,,,,,,,
2021/4/29,23.37,18.8,1,,-0.671428571,-0.466666667,,,,,,,,,,,,,,,,,
2021/4/30,27.37,24.2,0,,4.728571429,4.933333333,,,,,,,,,,,,,,,,,
2021/5/1,34.27,24.1,1,,-0.142857143,-0.366666667,,,,,,,,,,,,,,,,,
2021/5/2,34.33,23.5,1,,-0.742857143,-0.966666667,,,,,,,,,,,,,,,,,
2021/5/3,39.38,22.8,1,,-1.442857143,-1.666666667,,,,,,,,,,,,,,,,,
2021/5/4,45.75,24.5,1,,0.257142857,0.033333333,,,,,,,,,,,,,,,,,
2021/5/5,23.85,22.1,1,,-2.142857143,-2.366666667,,,,,,,,,,,,,,,,,
2021/5/6,25.39,24.4,0,,0.157142857,-0.066666667,,,,,,,,,,,,,,,,,
2021/5/7,19.04,20.5,0,,-3.742857143,-3.966666667,,,,,,,,,,,,,,,,,
2021/5/8,34.98,24.9,1,,0.657142857,0.433333333,,,,,,,,,,,,,,,,,
2021/5/9,40.95,28.5,1,,4.257142857,4.033333333,,,,,,,,,,,,,,,,,
2021/5/10,23.11,25.1,0,,0.857142857,0.633333333,,,,,,,,,,,,,,,,,
2021/5/11,21.49,19.9,0,,-4.342857143,-4.566666667,,,,,,,,,,,,,,,,,
2021/5/12,18.64,21.2,0,,-3.042857143,-3.266666667,,,,,,,,,,,,,,,,,
2021/5/13,21.4,18.2,0,,-6.042857143,-6.266666667,,,,,,,,,,,,,,,,,
2021/5/14,31.81,26.9,0,,2.657142857,2.433333333,,,,,,,,,,,,,,,,,
2021/5/15,39.64,26.4,1,,2.157142857,1.933333333,,,,,,,,,,,,,,,,,
2021/5/16,35.02,22.4,1,,-1.842857143,-2.066666667,,,,,,,,,,,,,,,,,
2021/5/17,19.39,25,0,,0.757142857,0.533333333,,,,,,,,,,,,,,,,,
2021/5/18,27.96,22.8,0,,-1.442857143,-1.666666667,,,,,,,,,,,,,,,,,
2021/5/19,25.9,18.4,0,,-5.842857143,-6.066666667,,,,,,,,,,,,,,,,,
2021/5/20,22.53,22.3,0,,-1.942857143,-2.166666667,,,,,,,,,,,,,,,,,
2021/5/21,24.45,25.2,0,,0.957142857,0.733333333,,,,,,,,,,,,,,,,,
2021/5/22,30.73,23.4,1,,-0.842857143,-1.066666667,,,,,,,,,,,,,,,,,
2021/5/23,40.09,25.4,1,,1.157142857,0.933333333,,,,,,,,,,,,,,,,,
2021/5/24,21.84,28,0,,3.757142857,3.533333333,,,,,,,,,,,,,,,,,
2021/5/25,30.99,28.9,0,,4.657142857,4.433333333,,,,,,,,,,,,,,,,,
2021/5/26,28.19,26,0,,1.757142857,1.533333333,,,,,,,,,,,,,,,,,
2021/5/27,18.99,20.3,0,,-3.942857143,-4.166666667,,,,,,,,,,,,,,,,,
2021/5/28,28.88,26.1,0,,1.857142857,1.633333333,,,,,,,,,,,,,,,,,
2021/5/29,39.24,28.3,1,,4.057142857,3.833333333,,,,,,,,,,,,,,,,,
2021/5/30,41.71,26.8,1,,2.557142857,2.333333333,,,,,,,,,,,,,,,,,
2021/5/31,24.4,25.2,0,,0.957142857,0.733333333,,,,,,,,,,,,,,,,,
2021/6/1,39.28,25.7,0,,-0.828571429,-1.166666667,,,,,,,,,,,,,,,,,
2021/6/2,28.66,26.4,0,,-0.128571429,-0.466666667,,,,,,,,,,,,,,,,,
2021/6/3,29.9,27.4,0,,0.871428571,0.533333333,,,,,,,,,,,,,,,,,
2021/6/4,22.5,23.9,0,,-2.628571429,-2.966666667,,,,,,,,,,,,,,,,,
2021/6/5,41.34,26.7,1,,0.171428571,-0.166666667,,,,,,,,,,,,,,,,,
2021/6/6,40.59,24,1,,-2.528571429,-2.866666667,,,,,,,,,,,,,,,,,
2021/6/7,33.49,29.7,0,,3.171428571,2.833333333,,,,,,,,,,,,,,,,,
2021/6/8,34.86,31.4,0,,4.871428571,4.533333333,,,,,,,,,,,,,,,,,
2021/6/9,41.59,31.1,0,,4.571428571,4.233333333,,,,,,,,,,,,,,,,,
2021/6/10,37.4,30.7,0,,4.171428571,3.833333333,,,,,,,,,,,,,,,,,
2021/6/11,37.1,29.4,0,,2.871428571,2.533333333,,,,,,,,,,,,,,,,,
2021/6/12,44.92,28.1,1,,1.571428571,1.233333333,,,,,,,,,,,,,,,,,
2021/6/13,41.64,28.1,1,,1.571428571,1.233333333,,,,,,,,,,,,,,,,,
2021/6/14,22.87,23.7,0,,-2.828571429,-3.166666667,,,,,,,,,,,,,,,,,
2021/6/15,37.99,29.5,0,,2.971428571,2.633333333,,,,,,,,,,,,,,,,,
2021/6/16,31.24,24.9,0,,-1.628571429,-1.966666667,,,,,,,,,,,,,,,,,
2021/6/17,35.28,26.7,0,,0.171428571,-0.166666667,,,,,,,,,,,,,,,,,
2021/6/18,30.98,27.4,0,,0.871428571,0.533333333,,,,,,,,,,,,,,,,,
2021/6/19,38.04,23.1,1,,-3.428571429,-3.766666667,,,,,,,,,,,,,,,,,
2021/6/20,52.09,28.6,1,,2.071428571,1.733333333,,,,,,,,,,,,,,,,,
2021/6/21,35.25,27.9,0,,1.371428571,1.033333333,,,,,,,,,,,,,,,,,
2021/6/22,33.02,28.6,0,,2.071428571,1.733333333,,,,,,,,,,,,,,,,,
2021/6/23,34.62,25.6,0,,-0.928571429,-1.266666667,,,,,,,,,,,,,,,,,
2021/6/24,35.95,27.2,0,,0.671428571,0.333333333,,,,,,,,,,,,,,,,,
2021/6/25,35.16,27.5,0,,0.971428571,0.633333333,,,,,,,,,,,,,,,,,
2021/6/26,47.88,28.4,1,,1.871428571,1.533333333,,,,,,,,,,,,,,,,,
2021/6/27,47.99,26.7,1,,0.171428571,-0.166666667,,,,,,,,,,,,,,,,,
2021/6/28,33.17,29.6,0,,3.071428571,2.733333333,,,,,,,,,,,,,,,,,
2021/6/29,30.61,28.4,0,,1.871428571,1.533333333,,,,,,,,,,,,,,,,,
2021/6/30,33.86,23.1,0,,-3.428571429,-3.766666667,,,,,,,,,,,,,,,,,
2021/7/1,33.11,22.9,0,,-7.478571429,-5.6,,,,,,,,,,,,,,,,,
2021/7/2,32.3,22.2,0,,-8.178571429,-6.3,,,,,,,,,,,,,,,,,
2021/7/3,61.11,25.8,1,,-4.578571429,-2.7,,,,,,,,,,,,,,,,,
2021/7/4,49.14,21.1,1,,-9.278571429,-7.4,,,,,,,,,,,,,,,,,
2021/7/5,35.14,25.1,0,,-5.278571429,-3.4,,,,,,,,,,,,,,,,,
2021/7/6,43.02,29.6,0,,-0.778571429,1.1,,,,,,,,,,,,,,,,,
2021/7/7,30.79,30,0,,-0.378571429,1.5,,,,,,,,,,,,,,,,,
2021/7/8,31.49,24.8,0,,-5.578571429,-3.7,,,,,,,,,,,,,,,,,
2021/7/9,39.74,24.9,0,,-5.478571429,-3.6,,,,,,,,,,,,,,,,,
2021/7/10,59.17,33.4,1,,3.021428571,4.9,,,,,,,,,,,,,,,,,
2021/7/11,55.59,31.8,1,,1.421428571,3.3,,,,,,,,,,,,,,,,,
2021/7/12,35.48,31.6,0,,1.221428571,3.1,,,,,,,,,,,,,,,,,
2021/7/13,40.05,29,0,,-1.378571429,0.5,,,,,,,,,,,,,,,,,
2021/7/14,40.57,28.8,0,,-1.578571429,0.3,,,,,,,,,,,,,,,,,
2021/7/15,42.57,31.1,0,,0.721428571,2.6,,,,,,,,,,,,,,,,,
2021/7/16,48.62,33.2,0,,2.821428571,4.7,,,,,,,,,,,,,,,,,
2021/7/17,58.35,32.6,1,,2.221428571,4.1,,,,,,,,,,,,,,,,,
2021/7/18,69.39,33.2,1,,2.821428571,4.7,,,,,,,,,,,,,,,,,
2021/7/19,50.39,34.7,0,,4.321428571,6.2,,,,,,,,,,,,,,,,,
2021/7/20,51.12,34,0,,3.621428571,5.5,,,,,,,,,,,,,,,,,
2021/7/21,46.28,33.6,0,,3.221428571,5.1,,,,,,,,,,,,,,,,,
2021/7/22,62.62,34.2,1,,3.821428571,5.7,,,,,,,,,,,,,,,,,
2021/7/23,61.66,34,1,,3.621428571,5.5,,,,,,,,,,,,,,,,,
2021/7/24,61.72,34.4,1,,4.021428571,5.9,,,,,,,,,,,,,,,,,
2021/7/25,62.06,34.4,1,,4.021428571,5.9,,,,,,,,,,,,,,,,,
2021/7/26,47.12,32.1,0,,1.721428571,3.6,,,,,,,,,,,,,,,,,
2021/7/27,41.59,29.8,0,,-0.578571429,1.3,,,,,,,,,,,,,,,,,
2021/7/28,47.4,32,0,,1.621428571,3.5,,,,,,,,,,,,,,,,,
2021/7/29,45.92,32.1,0,,1.721428571,3.6,,,,,,,,,,,,,,,,,
2021/7/30,49.02,30.5,0,,0.121428571,2,,,,,,,,,,,,,,,,,
2021/7/31,52.14,32.5,1,,2.121428571,4,,,,,,,,,,,,,,,,,
2021/8/1,57.38,33.7,1,,1.714285714,0.866666667,,,,,,,,,,,,,,,,,
2021/8/2,47.85,33.1,0,,1.114285714,0.266666667,,,,,,,,,,,,,,,,,
2021/8/3,45.21,32.9,0,,0.914285714,0.066666667,,,,,,,,,,,,,,,,,
2021/8/4,53.82,34.5,0,,2.514285714,1.666666667,,,,,,,,,,,,,,,,,
2021/8/5,52.9,34.7,0,,2.714285714,1.866666667,,,,,,,,,,,,,,,,,
2021/8/6,57.97,34.8,0,,2.814285714,1.966666667,,,,,,,,,,,,,,,,,
2021/8/7,57.11,31.4,1,,-0.585714286,-1.433333333,,,,,,,,,,,,,,,,,
2021/8/8,59.28,28.8,1,,-3.185714286,-4.033333333,,,,,,,,,,,,,,,,,
2021/8/9,50.02,31.3,0,,-0.685714286,-1.533333333,,,,,,,,,,,,,,,,,
2021/8/10,54.53,36.8,0,,4.814285714,3.966666667,,,,,,,,,,,,,,,,,
2021/8/11,45.2,33.5,0,,1.514285714,0.666666667,,,,,,,,,,,,,,,,,
2021/8/12,42.08,29.2,0,,-2.785714286,-3.633333333,,,,,,,,,,,,,,,,,
2021/8/13,38.91,25.4,0,,-6.585714286,-7.433333333,,,,,,,,,,,,,,,,,
2021/8/14,38.37,25.6,1,,-6.385714286,-7.233333333,,,,,,,,,,,,,,,,,
2021/8/15,38.59,20.2,1,,-11.78571429,-12.63333333,,,,,,,,,,,,,,,,,
2021/8/16,34.62,22.5,0,,-9.485714286,-10.33333333,,,,,,,,,,,,,,,,,
2021/8/17,30.32,27.4,0,,-4.585714286,-5.433333333,,,,,,,,,,,,,,,,,
2021/8/18,31.5,31.3,0,,-0.685714286,-1.533333333,,,,,,,,,,,,,,,,,
2021/8/19,39.88,33.8,0,,1.814285714,0.966666667,,,,,,,,,,,,,,,,,
2021/8/20,43.95,33.7,0,,1.714285714,0.866666667,,,,,,,,,,,,,,,,,
2021/8/21,47.3,32.1,1,,0.114285714,-0.733333333,,,,,,,,,,,,,,,,,
2021/8/22,48.08,33.6,1,,1.614285714,0.766666667,,,,,,,,,,,,,,,,,
2021/8/23,37.84,30.3,0,,-1.685714286,-2.533333333,,,,,,,,,,,,,,,,,
2021/8/24,38.84,31,0,,-0.985714286,-1.833333333,,,,,,,,,,,,,,,,,
2021/8/25,40.45,34.4,0,,2.414285714,1.566666667,,,,,,,,,,,,,,,,,
2021/8/26,42,35.7,0,,3.714285714,2.866666667,,,,,,,,,,,,,,,,,
2021/8/27,48.24,34.3,0,,2.314285714,1.466666667,,,,,,,,,,,,,,,,,
2021/8/28,63.89,34.8,1,,2.814285714,1.966666667,,,,,,,,,,,,,,,,,
2021/8/29,61.85,32.8,1,,0.814285714,-0.033333333,,,,,,,,,,,,,,,,,
2021/8/30,41.21,33.8,0,,1.814285714,0.966666667,,,,,,,,,,,,,,,,,
2021/8/31,35.3,32.4,0,,0.414285714,-0.433333333,,,,,,,,,,,,,,,,,
2021/9/1,31.67,23.5,0,,-4.342857143,-4.4,,,,,,,,,,,,,,,,,
2021/9/2,27.52,20.6,0,,-7.242857143,-7.3,,,,,,,,,,,,,,,,,
2021/9/3,30.56,21.4,0,,-6.442857143,-6.5,,,,,,,,,,,,,,,,,
2021/9/4,39.22,22.9,1,,-4.942857143,-5,,,,,,,,,,,,,,,,,
2021/9/5,46.21,24.7,1,,-3.142857143,-3.2,,,,,,,,,,,,,,,,,
2021/9/6,25.8,21.8,0,,-6.042857143,-6.1,,,,,,,,,,,,,,,,,
2021/9/7,29.5,24.4,0,,-3.442857143,-3.5,,,,,,,,,,,,,,,,,
2021/9/8,28.06,25,0,,-2.842857143,-2.9,,,,,,,,,,,,,,,,,
2021/9/9,29.99,22.5,0,,-5.342857143,-5.4,,,,,,,,,,,,,,,,,
2021/9/10,37.37,30,0,,2.157142857,2.1,,,,,,,,,,,,,,,,,
2021/9/11,39.81,29.1,1,,1.257142857,1.2,,,,,,,,,,,,,,,,,
2021/9/12,39.4,26.9,1,,-0.942857143,-1,,,,,,,,,,,,,,,,,
2021/9/13,29.6,30.7,0,,2.857142857,2.8,,,,,,,,,,,,,,,,,
2021/9/14,28.07,25.7,0,,-2.142857143,-2.2,,,,,,,,,,,,,,,,,
2021/9/15,26.97,28.5,0,,0.657142857,0.6,,,,,,,,,,,,,,,,,
2021/9/16,32.33,27.4,0,,-0.442857143,-0.5,,,,,,,,,,,,,,,,,
2021/9/17,35.49,25.2,0,,-2.642857143,-2.7,,,,,,,,,,,,,,,,,
2021/9/18,33.03,26,1,,-1.842857143,-1.9,,,,,,,,,,,,,,,,,
